,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model,A1_Expected_Annual_Damage,A1_Dike_Investment_Costs,A1_Expected_Number_of_Deaths,A2_Expected_Annual_Damage,A2_Dike_Investment_Costs,A2_Expected_Number_of_Deaths,A3_Expected_Annual_Damage,A3_Dike_Investment_Costs,A3_Expected_Number_of_Deaths,A4_Expected_Annual_Damage,A4_Dike_Investment_Costs,A4_Expected_Number_of_Deaths,A5_Expected_Annual_Damage,A5_Dike_Investment_Costs,A5_Expected_Number_of_Deaths,RfR Total Costs,Total_Expected_Annual_Damage,Total_Dike_Investment_Costs,Total_Expected_Number_of_Deaths
7506,6,318.3901036078881,1.5,0.3368757973902175,176.02747936738632,1.5,0.7339735592930371,205.8627551805484,1.0,0.036844559193996,137.28439834300673,1.0,0.7990312217392179,87.27746862159833,1.5,0.2132141559687854,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7506,Base Case,dikesnet,2575996439.915798,0,1.6711315233028592,0.0,0,0.0,1863955642.9331927,0,2.994453537368255,0.0,0,0.0,0.0,0,0.0,0.0,4439952082.848991,0,4.665585060671114
1705,127,301.2925417833878,1.5,0.3597697648948399,346.0141507642931,1.5,0.2781734754341726,340.7601499165931,1.0,0.1373979169911442,339.1520655316311,10.0,0.2062719197609147,202.96462341461225,1.5,0.9499429051808124,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705,Base Case,dikesnet,2336485733.906012,0,1.3886930836836842,0.0,0,0.0,2100481863.010239,0,3.1060111850999697,0.0,0,0.0,0.0,0,0.0,0.0,4436967596.91625,0,4.494704268783654
2444,6,84.11915023454634,10.0,0.305379832447175,215.94235898392893,1.0,0.7371132375985461,217.1574593921181,1.5,0.0680511944853331,96.68396954076503,10.0,0.8400385646874847,72.37615900097578,1.5,0.90622986370601,2.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2444,Base Case,dikesnet,2605400355.1745496,0,1.778797142091888,0.0,0,0.0,1779312707.7133026,0,3.02750071308349,0.0,0,0.0,0.0,0,0.0,0.0,4384713062.887852,0,4.806297855175378
116,5,159.3313204225417,10.0,0.3389216503719415,143.31533722226493,1.0,0.6931097444227552,69.74785140129458,1.5,0.0244553081014778,82.59893521703313,1.5,0.7461117279432294,251.430693643788,1.5,0.040444113821257,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,Base Case,dikesnet,2433649874.520401,0,1.5559272983651382,0.0,0,0.0,1901775230.3152657,0,3.010069967642904,0.0,0,0.0,30751770.36870934,0,0.0246864345791897,0.0,4366176875.204376,0,4.590683700587231
5628,111,108.58030340728916,1.0,0.2887036652238237,214.6929643396472,1.5,0.6002327773781183,331.3647743498618,1.5,0.0031361657031289,325.5911399492646,1.5,0.4361571941800669,260.912832340488,1.0,0.0229643622887824,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5628,Base Case,dikesnet,2588904416.0974207,0,1.7646504947498958,0.0,0,0.0,1777061812.6080525,0,3.021256731095876,0.0,0,0.0,0.0,0,0.0,0.0,4365966228.705473,0,4.785907225845771
8902,108,278.9279614042289,10.0,0.2748127951781737,62.631571819229286,1.5,0.2255949992094408,289.45748393549025,1.0,0.0748286267538341,154.62023272600982,1.0,0.2917447804818992,46.856879084944346,1.5,0.4982918888785048,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8902,Base Case,dikesnet,2871746476.226057,0,1.7707825938274129,0.0,0,0.0,1467709425.956525,0,2.214613174491142,0.0,0,0.0,0.0,0,0.0,0.0,4339455902.182583,0,3.985395768318555
7761,123,300.6661715814972,1.0,0.336671509088254,232.16174162582223,1.0,0.2988947426802763,247.38052118340917,10.0,0.1257391134530686,188.3568311871516,1.0,0.4583282315044473,154.79250202593647,1.0,0.8892480588846257,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,Base Case,dikesnet,2605792724.1614165,0,1.819714350951452,0.0,0,0.0,1716881000.817913,0,2.944263815223437,0.0,0,0.0,0.0,0,0.0,0.0,4322673724.97933,0,4.76397816617489
6954,40,51.75393613838247,1.0,0.3017282765471681,348.54885953900305,10.0,0.723547383606733,326.7231716927547,10.0,0.1421506385293176,92.57288591021194,1.5,0.0870876928334346,86.32265156138533,10.0,0.0801153597933414,2.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6954,Base Case,dikesnet,2620342175.9703374,0,1.7916148230224218,8628705.04183619,0,0.0087126328679351,1642076013.630303,0,2.8404529833725,20349578.445869885,0,0.0078913489533683,0.0,0,0.0,0.0,4291396473.0883465,0,4.648671788216225
6066,25,184.5538991155761,1.5,0.311752842498359,121.43198986288776,1.0,0.5810606450662947,31.785776648167097,1.5,0.1203141057118582,310.3178161400353,10.0,0.3314745364561733,39.51142252685256,1.0,0.099436879441278,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6066,Base Case,dikesnet,2711211542.7142115,0,1.7942014639368389,0.0,0,0.0,1510147248.9815795,0,2.4680597901321004,0.0,0,0.0,53802035.7605032,0,0.0467200381705195,0.0,4275160827.456295,0,4.308981292239459
8106,69,128.39836214175318,1.0,0.3202106931322791,321.6265775571885,10.0,0.1450167184475561,87.85778098839003,10.0,0.0577865955604851,322.6138781925289,1.5,0.7735583650066407,295.49177793268257,10.0,0.4387327268938015,4.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8106,Base Case,dikesnet,2504732105.8627625,0,1.8086627785887877,98889641.066939,0,0.0950927402754625,1661619729.1345167,0,2.95342339710574,0.0,0,0.0,0.0,0,0.0,0.0,4265241476.064218,0,4.857178915969991
8723,92,237.03428469321383,1.0,0.3209125736759502,195.4877211898854,1.0,0.4064110685477661,220.63342140620853,10.0,0.002359636565908,221.7139142289895,1.0,0.4803935625960482,138.4877049489168,1.5,0.5424665877218118,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8723,Base Case,dikesnet,2531201891.940125,0,1.754561144638383,7872010.820376711,0,0.0075646883259942,1721415973.3199174,0,2.9564993516373894,0.0,0,0.0,0.0,0,0.0,0.0,4260489876.08042,0,4.718625184601767
4850,105,78.16061649177962,1.5,0.293071859676758,129.6600905648273,1.0,0.1810858242392812,275.01800705176925,1.5,0.0051550587085147,71.68673938611921,1.5,0.9269450803189392,62.34811259278735,10.0,0.2381032228622738,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4850,Base Case,dikesnet,2444125324.7381067,0,1.804844618075589,156443561.29629946,0,0.1557546326936683,1645520488.2385402,0,3.01449059036692,0.0,0,0.0,0.0,0,0.0,0.0,4246089374.2729454,0,4.975089841136177
5636,125,185.5280580443449,10.0,0.4069527309291526,125.92762355653494,10.0,0.092963911547136,80.73395859241386,1.5,0.1498111303783527,142.47443168468493,10.0,0.3844579197169892,137.4407616240646,10.0,0.2859527884795863,3.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5636,Base Case,dikesnet,1135687609.274412,0,0.6621981312627252,936274030.2783476,0,0.684450553630818,2154543329.7891445,0,3.0212677471322564,0.0,0,0.0,0.0,0,0.0,0.0,4226504969.341904,0,4.367916432025799
8370,78,113.34092718281616,10.0,0.3483207180265154,39.74881753335962,1.0,0.7392163287052362,340.1021379252765,10.0,0.118266256521213,108.74447289517308,1.5,0.4828552748752565,51.42981374996816,1.0,0.3560242816539179,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8370,Base Case,dikesnet,2225637194.084431,0,1.388375904589671,0.0,0,0.0,1996963120.6967115,0,3.095950456050537,0.0,0,0.0,0.0,0,0.0,0.0,4222600314.781143,0,4.484326360640209
7942,53,65.17170824659806,1.5,0.2992850026293102,229.31707672466695,10.0,0.4605194638011408,222.17368529987183,10.0,0.0962291959972248,93.59301610002387,1.0,0.2055389348387914,301.9350092013914,1.5,0.9371564533896476,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7942,Base Case,dikesnet,2476137610.6905594,0,1.782805667755332,32014956.615200825,0,0.0326468415869034,1702372627.6156564,0,3.067424505032541,0.0,0,0.0,0.0,0,0.0,0.0,4210525194.9214168,0,4.882877014374777
3056,122,269.8820987132251,1.5,0.3441729339505862,68.61737120750908,10.0,0.3073445976482794,286.3483609223394,10.0,0.0855583024288118,312.26786752178947,1.0,0.7742089775179384,35.601595272339935,10.0,0.5366110020641912,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3056,Base Case,dikesnet,2191896196.2312026,0,1.362181917032122,34872594.50460188,0,0.0292661023873292,1960947514.331084,0,3.009591406537249,0.0,0,0.0,0.0,0,0.0,0.0,4187716305.066888,0,4.401039425956701
8773,33,168.84905665540083,1.5,0.2908950649908767,214.8986949437547,10.0,0.2552602768320111,347.74457107774936,1.0,0.0838655875369378,252.16250564790107,1.5,0.013621480042014,32.64387989443748,1.5,0.1171460407210737,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8773,Base Case,dikesnet,2596819961.317184,0,1.8118695439816004,22907652.62943019,0,0.021565943948068,1542306966.9291084,0,2.640185539587444,20423590.45168757,0,0.0058384913088259,0.0,0,0.0,0.0,4182458171.32741,0,4.479459518825938
2404,92,212.75711670370276,1.0,0.347508465212763,101.93264731842504,1.5,0.4124409881059118,326.6391930294008,1.5,0.0786717159865757,188.8347043013663,1.5,0.7574049257239108,83.33611749084884,1.5,0.2682192850616709,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2404,Base Case,dikesnet,2189752658.284895,0,1.360518000965354,8937624.594536757,0,0.0076484702923458,1979590247.7071552,0,3.0542509407609835,0.0,0,0.0,0.0,0,0.0,0.0,4178280530.586587,0,4.422417412018683
9717,81,40.03552732749007,1.5,0.2740655556061065,94.92383422338536,1.5,0.1572225938398487,92.25805587347764,10.0,0.0508018835862589,282.1099421675249,10.0,0.0301804043031968,297.0962730210944,1.5,0.4762177608336246,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9717,Base Case,dikesnet,2319746762.691976,0,1.8155009170581708,269055603.3185792,0,0.2843932944952044,1586148908.230324,0,3.1103542665514183,1560354.078430022,0,0.0005028757606089,0.0,0,0.0,0.0,4176511628.319309,0,5.210751353865402
123,1,180.17561459525413,1.0,0.3457729151192946,54.02685665788015,1.5,0.7824956567872283,126.71202517469824,1.5,0.0684274995882265,204.9309768563563,1.5,0.7507296965557483,49.88445540834483,1.0,0.6952689970625193,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,Base Case,dikesnet,2191031749.647307,0,1.3615108522661683,0.0,0,0.0,1985151585.4456296,0,3.067573383776768,0.0,0,0.0,0.0,0,0.0,0.0,4176183335.092937,0,4.429084236042937
8784,115,279.9884177495016,1.5,0.3471274908635138,294.0077110211054,1.5,0.5157147163240522,314.29262928805304,10.0,0.0372975509518435,58.99893065954737,1.0,0.397429349205426,294.9231681673838,1.5,0.202265210900331,3.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8784,Base Case,dikesnet,2190993150.2825394,0,1.3614808907394491,0.0,0,0.0,1973688776.4866517,0,3.040113692181291,0.0,0,0.0,0.0,0,0.0,0.0,4164681926.769191,0,4.40159458292074
882,64,316.6493421583088,10.0,0.317019218450465,276.44149711337025,1.0,0.3441971967727921,56.324545346912615,1.0,0.0545252303389669,50.26586774533069,10.0,0.30337172431441,183.66036943078456,1.0,0.3227491024271792,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,Base Case,dikesnet,2490243906.1168222,0,1.7955614497849952,7579234.677035395,0,0.0075314401109163,1652765289.907264,0,2.928690449175477,0.0,0,0.0,0.0,0,0.0,0.0,4150588430.701121,0,4.731783339071388
7042,62,278.17661006661257,10.0,0.2801363048776092,334.15206072290226,1.5,0.4270150063632867,226.96728789920155,1.5,0.0090594212333309,320.80444658733614,1.0,0.3914585662447075,273.90099611778146,1.0,0.0945550203120482,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7042,Base Case,dikesnet,2495196099.0301766,0,1.8000393355904738,0.0,0,0.0,1632629846.1982253,0,2.8724464716601545,0.0,0,0.0,0.0,0,0.0,0.0,4127825945.228402,0,4.672485807250628
2658,57,318.8323485594615,1.0,0.270408447041483,141.6532347044374,1.5,0.0991683135118388,58.83525970827564,1.0,0.0578102783273373,48.9342561616094,1.5,0.5624307267738115,176.72107539411758,10.0,0.6542669569596938,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2658,Base Case,dikesnet,2674111446.6595345,0,1.7634113236602251,113542579.98879446,0,0.0950612794496938,1319514634.055825,0,2.134686474547202,0.0,0,0.0,0.0,0,0.0,0.0,4107168660.704154,0,3.993159077657121
3915,56,322.7947797489404,1.5,0.3796955929812847,138.60486138028477,1.0,0.3065907931529491,135.7246138303143,1.5,0.1497798341973485,327.69878894680375,1.0,0.1170089977179848,282.7305565297852,1.0,0.2772476379153084,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3915,Base Case,dikesnet,1886842229.1134243,0,1.0841183612248773,0.0,0,0.0,2220100486.1747155,0,3.164556994183932,0.0,0,0.0,0.0,0,0.0,0.0,4106942715.28814,0,4.2486753554088095
2188,28,82.47520469488067,10.0,0.2922260441437401,96.74702300184128,10.0,0.0632765679205726,306.5074090904617,10.0,0.1188725701176715,289.5619761270765,10.0,0.9543047399802902,301.7319714728135,1.0,0.7949208849346945,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2188,Base Case,dikesnet,2249375936.176386,0,1.8017225191581487,567919987.4823349,0,0.5719702111712694,1275122463.6367965,0,2.5045659070357527,0.0,0,0.0,0.0,0,0.0,0.0,4092418387.295517,0,4.878258637365171
5524,113,261.7658520682392,1.0,0.3195953091504929,291.5007010845415,1.0,0.1455971899041402,335.2021339874429,1.0,0.047657664424878,83.91890966533339,1.0,0.0815586462742145,101.6584773024023,10.0,0.4774248528633562,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524,Base Case,dikesnet,2411644232.67087,0,1.7662528043150798,55727126.78403429,0,0.0533651249969776,1620149912.4907866,0,2.924250170823277,0.0,0,0.0,0.0,0,0.0,0.0,4087521271.9456906,0,4.743868100135335
7844,92,111.30558674614238,1.0,0.3194078177582175,148.90787547547194,1.0,0.5827200890086187,60.60551959287689,1.0,0.0740295601571196,179.11741169309195,10.0,0.9346871796724002,269.9138110099029,1.0,0.7746667419757354,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7844,Base Case,dikesnet,2398955784.7979927,0,1.754561144638383,7752277.278900143,0,0.0081277261800699,1660942760.1459126,0,3.0406071340740777,0.0,0,0.0,0.0,0,0.0,0.0,4067650822.2228055,0,4.80329600489253
6886,20,260.05699964414606,1.5,0.3301420894655665,152.6011129310831,1.0,0.4676431154605461,276.07901246695064,1.5,0.0360226186108541,257.0062494602577,10.0,0.9835084985976382,125.88586203512122,10.0,0.7216019272332187,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6886,Base Case,dikesnet,2440585584.00675,0,1.792919966592928,0.0,0,0.0,1625576180.9916997,0,2.939697527636337,0.0,0,0.0,0.0,0,0.0,0.0,4066161764.99845,0,4.732617494229265
6980,74,158.79950269376909,1.0,0.3464671337260889,210.70029198452235,1.0,0.2746926306320528,227.35915844359357,10.0,0.0024797098112087,106.8276962579773,10.0,0.9049743790256216,124.07655011150533,1.5,0.5534339165174678,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6980,Base Case,dikesnet,2263345120.618653,0,1.5865934756856044,31085384.01795473,0,0.0294811768099607,1750096930.992202,0,3.0338817176453827,0.0,0,0.0,0.0,0,0.0,0.0,4044527435.62881,0,4.649956370140948
856,127,221.27636768162472,10.0,0.2798793160133047,227.08298691395612,10.0,0.1539501541765867,137.69830295119894,1.5,0.0141856350955258,177.60528180238327,1.5,0.5765304213625243,277.3861503578556,1.0,0.8726473832143907,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,Base Case,dikesnet,2428564832.456395,0,1.790449705373565,14710086.138901671,0,0.0142074549795352,1600390014.4340885,0,2.885520242812981,0.0,0,0.0,0.0,0,0.0,0.0,4043664933.0293856,0,4.690177403166081
9869,16,334.9695499599044,1.0,0.3510023155841347,174.23519743983243,1.5,0.5676539182067634,157.23419884326194,1.5,0.0672246528466438,158.38703201561793,1.0,0.91677999316388,272.438950100029,10.0,0.5164653088237711,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9869,Base Case,dikesnet,2139556308.8869476,0,1.4023531974843573,0.0,0,0.0,1899290991.715068,0,3.0832187100045485,0.0,0,0.0,0.0,0,0.0,0.0,4038847300.602016,0,4.4855719074889056
2610,127,206.0323691140651,10.0,0.3702399310574952,189.68740430945297,1.5,0.8922044461459391,59.67655893454414,10.0,0.1364500614564884,59.38923491683239,1.5,0.0627174344945655,115.4444992768801,1.5,0.2957703591979236,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610,Base Case,dikesnet,1825276177.7111635,0,1.077223383255446,0.0,0,0.0,2161197203.5996146,0,3.1699992206260275,13566482.14611498,0,0.0042780396895148,0.0,0,0.0,0.0,4000039863.456893,0,4.251500643570989
3429,79,340.55781084155177,1.5,0.3572781933782139,257.3574651360485,1.0,0.0442838364611966,112.44372394860372,1.5,0.0665609702988616,280.51652241521697,1.5,0.0644549276764042,297.7638575910958,10.0,0.155196218095251,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3429,Base Case,dikesnet,1591324153.034594,0,1.1865910291471573,796491902.044865,0,0.7433194659221256,1601644664.8703732,0,2.8891056849585137,0.0,0,0.0,0.0,0,0.0,0.0,3989460719.949832,0,4.819016180027797
2303,108,284.3426001642873,1.0,0.3502449443680888,130.399993057394,10.0,0.4819108333709016,282.8533510744685,1.0,0.1018658961665579,62.60307595871409,1.0,0.8525967249867669,134.94544575977102,10.0,0.7877768212412043,2.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2303,Base Case,dikesnet,2104010776.195093,0,1.3734100466399577,0.0,0,0.0,1885131042.6966252,0,3.0476478054437357,0.0,0,0.0,0.0,0,0.0,0.0,3989141818.891718,0,4.421057852083693
5921,103,317.2822068058113,1.5,0.3649827212627309,267.3047878130569,10.0,0.1445264495090904,207.8687112177205,1.5,0.1557607839267308,263.1341599907413,1.0,0.1581943491118005,308.19462309484834,1.0,0.6103897063950141,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5921,Base Case,dikesnet,1710848409.114895,0,1.0757793626930483,299690041.6039117,0,0.2442924790396994,1968560290.44002,0,3.05776278343138,6577978.86408399,0,0.0026216937046932,0.0,0,0.0,0.0,3985676720.02291,0,4.380456318868821
9701,126,168.34476518867666,1.5,0.3643942869401193,98.29806007103944,1.5,0.2871109751064658,100.72656989776311,1.5,0.1271930156118126,73.94067164212076,10.0,0.6523220071508679,208.88328543242807,1.0,0.2618609506929531,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9701,Base Case,dikesnet,1930919261.6140656,0,1.21190778657378,26320286.683015503,0,0.0221745171270783,2015297329.2816544,0,3.1397889141599293,0.0,0,0.0,0.0,0,0.0,0.0,3972536877.578736,0,4.373871217860788
3403,37,318.28046364314184,1.0,0.2829848660647455,303.6309250687389,10.0,0.283669762460666,195.4340104261558,1.0,0.0921785590643269,189.7687226792959,1.5,0.8767729947328577,120.3181651855168,1.5,0.8459173053750572,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3403,Base Case,dikesnet,3050144326.5295267,0,1.797320882481466,0.0,0,0.0,911609234.2810488,0,1.3192616501231225,0.0,0,0.0,0.0,0,0.0,0.0,3961753560.810576,0,3.116582532604588
2324,75,116.48121033352726,1.5,0.2913977091545682,50.89119141996552,1.0,0.3200742429437992,149.39197359021847,1.5,0.126706144976696,112.5899444547568,10.0,0.8084652279032604,292.08158479121147,1.0,0.0078120796920634,1.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2324,Base Case,dikesnet,2521466891.369183,0,1.7460598014258537,23994974.86119524,0,0.0230576320424829,985383548.2064288,0,1.712962725240657,0.0,0,0.0,427367949.8778932,0,0.3529063177627632,0.0,3958213364.3147,0,3.834986476471757
6165,11,68.26539748700804,10.0,0.3432522189628965,153.47418684614146,10.0,0.2574812210232199,57.172909625584985,10.0,0.113266616258007,53.72431745719986,1.5,0.5037712660560522,160.25891951241982,1.5,0.1150753285187745,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6165,Base Case,dikesnet,2119872360.7042403,0,1.5633338810441606,103401617.65313344,0,0.1042688020015172,1682486291.8796544,0,3.101707717329153,0.0,0,0.0,0.0,0,0.0,0.0,3905760270.237028,0,4.769310400374831
4029,86,136.2645919557824,10.0,0.4084903754651831,161.52247555090136,1.5,0.1182822713943753,334.0998836205533,1.5,0.0442853828357864,182.588336370273,1.5,0.9294256872872508,276.153733157739,1.0,0.0293826174555134,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4029,Base Case,dikesnet,1082224842.3715744,0,0.6581830548866087,678183423.0543747,0,0.525587333278059,2118098399.9242704,0,3.146217666691204,0.0,0,0.0,0.0,0,0.0,0.0,3878506665.3502192,0,4.329988054855871
7810,7,109.59655745379038,10.0,0.3332285429535533,99.87925054090972,10.0,0.8548359762996284,242.34316900053847,10.0,0.0403852824921038,54.873033619407366,1.0,0.1805504418234412,161.62917159310734,1.0,0.6686166874408346,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7810,Base Case,dikesnet,2311183124.481971,0,1.807109155508624,0.0,0,0.0,1565223981.0410943,0,3.0471771797785365,0.0,0,0.0,0.0,0,0.0,0.0,3876407105.5230656,0,4.854286335287161
3104,72,208.2409840293019,10.0,0.3133223085784031,337.42987597902606,1.0,0.6527941473001743,278.52981816672286,10.0,0.1313227614246141,315.3571282238604,10.0,0.4249543252340754,330.2759363305201,10.0,0.5401403026920033,2.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3104,Base Case,dikesnet,2487902663.195075,0,1.793444456945556,0.0,0,0.0,1347310199.4670386,0,2.394101043589699,0.0,0,0.0,0.0,0,0.0,0.0,3835212862.6621137,0,4.187545500535255
3928,59,193.5230903515747,1.5,0.2885642003705809,73.1293226126587,1.5,0.7178699989165602,234.06425949140535,10.0,0.1165014697143465,112.39787256854063,1.5,0.1845261272574757,313.9271380751041,1.0,0.3573268629134025,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3928,Base Case,dikesnet,3056406531.929435,0,1.8019475741860744,0.0,0,0.0,772569451.7601472,0,1.1220912157466216,0.0,0,0.0,0.0,0,0.0,0.0,3828975983.689582,0,2.924038789932696
